Fylke,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Ukjent,rep_date,sequence_id,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8
Møre og Romsdal,4,11,53,40,32,50,34,15,6,0,2020-10-04,116,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,12,53,41,34,50,34,15,6,0,2020-10-05,117,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Møre og Romsdal,5,12,57,43,37,52,36,15,6,0,2020-10-06,118,1.0,0.0,4.0,2.0,3.0,2.0,2.0,0.0,0.0
Møre og Romsdal,6,12,57,46,38,53,37,18,6,0,2020-10-07,119,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0
Møre og Romsdal,6,13,59,47,43,57,36,19,6,0,2020-10-08,120,0.0,1.0,2.0,1.0,5.0,4.0,-1.0,1.0,0.0
Møre og Romsdal,6,15,63,47,46,59,36,19,6,0,2020-10-09,121,0.0,2.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0
Møre og Romsdal,6,15,64,47,46,59,36,19,6,0,2020-10-10,122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,6,15,64,47,47,59,36,19,6,0,2020-10-11,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Møre og Romsdal,6,16,68,52,47,62,36,20,6,0,2020-10-15,124,0.0,1.0,4.0,5.0,0.0,3.0,0.0,1.0,0.0
Møre og Romsdal,6,17,71,52,50,65,36,20,6,0,2020-10-16,125,0.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
Møre og Romsdal,7,17,74,52,52,66,36,20,6,0,2020-10-17,126,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0
Møre og Romsdal,7,17,75,52,52,66,36,20,6,0,2020-10-18,127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,7,17,75,52,52,66,36,20,6,0,2020-10-19,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,7,17,74,53,52,66,36,20,6,0,2020-10-20,129,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,7,18,75,56,52,67,36,20,6,0,2020-10-21,130,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
Møre og Romsdal,7,18,77,57,54,67,36,20,6,0,2020-10-22,131,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Møre og Romsdal,8,19,80,59,58,71,37,20,7,0,2020-10-23,132,1.0,1.0,3.0,2.0,4.0,4.0,1.0,0.0,1.0
Møre og Romsdal,8,19,80,60,60,72,37,20,7,0,2020-10-24,133,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
Møre og Romsdal,8,19,80,60,60,72,37,20,7,0,2020-10-25,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,8,21,85,62,61,74,37,20,7,0,2020-10-27,135,0.0,2.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0
Nordland,0,5,25,14,17,18,23,11,4,0,2020-05-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,25,14,17,18,23,11,4,0,2020-05-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,25,14,17,18,23,11,4,0,2020-05-18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,25,14,17,18,23,11,4,0,2020-05-19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,25,14,17,18,23,11,4,0,2020-05-20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,25,14,17,18,23,12,4,0,2020-05-22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-05-24,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-05-25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-05-26,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-05-27,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-05-28,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-05-29,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-05-30,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-06-01,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-06-02,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-06-03,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-06-04,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-06-05,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-06-07,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-06-08,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,26,14,17,19,23,12,5,0,2020-06-09,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,27,14,17,19,23,12,5,0,2020-06-10,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,27,14,17,19,23,12,5,0,2020-06-11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,27,14,17,19,23,12,5,0,2020-06-12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,27,14,17,19,23,12,5,0,2020-06-14,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,27,14,17,19,23,12,5,0,2020-06-15,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,27,14,17,19,23,12,5,0,2020-06-16,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,27,14,17,19,23,12,5,0,2020-06-17,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,27,14,17,19,23,12,5,0,2020-06-18,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,28,14,17,20,23,12,5,0,2020-06-19,29,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Nordland,0,5,28,14,17,20,23,12,5,0,2020-06-20,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,29,14,17,20,23,12,5,0,2020-06-21,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,29,14,17,20,23,12,5,0,2020-06-22,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,29,14,17,20,23,12,5,0,2020-06-23,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,29,14,17,20,23,12,5,0,2020-06-24,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,29,14,17,20,23,12,5,0,2020-06-25,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,29,14,17,20,23,12,5,0,2020-06-27,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,29,14,17,20,23,12,5,0,2020-06-28,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,29,14,17,20,23,12,5,0,2020-06-29,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,29,14,17,20,24,12,5,0,2020-06-30,39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nordland,0,5,29,14,17,21,24,12,5,0,2020-07-02,40,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nordland,0,5,29,14,17,21,23,12,5,0,2020-07-03,41,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
Nordland,0,5,30,14,17,22,23,12,5,0,2020-07-04,42,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Nordland,0,5,30,14,17,22,23,12,5,0,2020-07-06,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,17,22,23,12,5,0,2020-07-07,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,17,22,23,12,5,0,2020-07-09,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,17,22,23,12,5,0,2020-07-10,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,22,23,12,5,0,2020-07-11,47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,22,23,12,5,0,2020-07-13,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-14,49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-15,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-16,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-17,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-18,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-20,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-22,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-23,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-24,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-25,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-26,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-28,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,23,23,12,5,0,2020-07-29,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,18,24,23,13,4,0,2020-08-02,62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0
Nordland,0,5,30,14,18,24,23,13,4,0,2020-08-04,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,20,24,23,13,4,0,2020-08-05,64,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,23,24,23,13,4,0,2020-08-06,65,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Nordland,0,5,30,14,24,25,23,13,4,0,2020-08-12,66,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Nordland,0,5,31,14,24,25,23,14,4,0,2020-08-13,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Nordland,0,5,31,14,24,25,23,14,4,0,2020-08-14,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,5,32,14,24,25,23,14,4,0,2020-08-15,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,6,32,14,24,25,23,16,4,0,2020-08-16,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Nordland,0,6,32,14,24,25,23,16,4,0,2020-08-17,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,6,32,14,24,26,23,16,4,0,2020-08-18,72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nordland,0,6,32,14,24,26,23,16,4,0,2020-08-19,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,0,7,34,14,26,26,23,16,4,0,2020-08-20,74,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Nordland,0,7,35,14,26,28,23,16,4,0,2020-08-21,75,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
Nordland,0,10,37,14,28,29,24,17,5,0,2020-08-23,76,0.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0
Nordland,0,10,37,14,28,30,24,17,5,0,2020-08-24,77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nordland,0,12,39,15,29,32,25,17,5,0,2020-08-25,78,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0
Nordland,1,11,41,15,30,32,25,17,5,0,2020-08-26,79,1.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Nordland,1,11,41,15,30,32,25,17,5,0,2020-08-27,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,11,42,16,30,32,25,17,5,0,2020-08-28,81,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,11,43,16,30,32,25,17,5,0,2020-08-30,82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,11,43,16,30,32,25,17,5,0,2020-08-31,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,12,43,16,30,32,25,17,5,0,2020-09-01,84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,12,44,16,30,32,25,17,5,0,2020-09-03,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,12,45,16,30,32,25,17,5,0,2020-09-04,86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,12,45,16,31,32,25,17,5,0,2020-09-05,87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nordland,1,12,45,16,31,32,25,17,5,0,2020-09-06,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,12,46,16,31,32,25,17,5,0,2020-09-07,89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,12,46,16,31,32,25,17,5,0,2020-09-08,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,12,46,17,31,32,25,17,5,0,2020-09-09,91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,12,47,17,31,32,25,17,5,0,2020-09-10,92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,12,47,17,31,33,25,17,5,0,2020-09-11,93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nordland,1,13,47,18,31,33,26,17,5,0,2020-09-12,94,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Nordland,1,13,47,18,31,33,26,17,5,0,2020-09-13,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,1,13,47,19,31,34,27,17,5,0,2020-09-14,96,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Nordland,1,13,49,21,32,34,27,17,5,0,2020-09-15,97,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
Nordland,2,13,48,22,32,34,28,17,5,0,2020-09-16,98,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0
Nordland,2,13,48,22,32,34,28,17,5,0,2020-09-17,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,14,48,23,32,34,28,17,5,0,2020-09-18,100,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,14,49,23,32,34,28,17,5,0,2020-09-19,101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,14,49,23,32,34,28,17,5,0,2020-09-20,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,14,50,24,32,34,28,17,5,0,2020-09-21,103,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,14,51,24,32,34,28,17,5,0,2020-09-22,104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,14,51,25,32,34,28,17,5,0,2020-09-23,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,14,51,25,32,34,28,17,5,0,2020-09-24,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,14,52,25,32,34,28,17,5,0,2020-09-25,107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,14,52,25,32,34,28,17,5,0,2020-09-26,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,14,52,25,32,34,28,17,5,0,2020-09-27,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,14,52,25,32,35,28,17,5,0,2020-09-28,110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nordland,2,14,52,25,32,35,28,17,5,0,2020-09-29,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,15,53,25,32,35,28,17,5,0,2020-09-30,112,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,15,53,25,32,35,28,17,5,0,2020-10-01,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,15,55,25,32,35,28,17,5,0,2020-10-02,114,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,15,55,25,32,36,29,17,5,0,2020-10-03,115,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Nordland,2,15,55,25,32,36,29,17,5,0,2020-10-04,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,15,55,25,32,36,29,17,5,0,2020-10-05,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,15,55,25,34,36,29,17,5,0,2020-10-06,118,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nordland,2,15,55,25,34,37,29,18,5,0,2020-10-07,119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Nordland,2,17,56,25,34,37,29,18,5,0,2020-10-08,120,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,19,56,25,34,37,29,18,5,0,2020-10-09,121,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,19,56,25,34,37,29,18,5,0,2020-10-10,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,19,56,25,34,37,29,18,5,0,2020-10-11,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,19,58,25,34,39,29,18,5,0,2020-10-15,124,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
Nordland,2,19,58,26,36,40,29,18,5,0,2020-10-16,125,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
Nordland,2,19,58,26,36,40,29,18,5,0,2020-10-17,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,19,59,26,36,40,29,18,5,0,2020-10-18,127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,19,59,26,36,41,29,18,5,0,2020-10-19,128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nordland,2,19,62,26,36,41,29,18,5,0,2020-10-20,129,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,19,62,30,36,41,29,18,5,0,2020-10-21,130,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Nordland,2,19,62,31,37,41,29,18,5,0,2020-10-22,131,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Nordland,2,19,63,32,38,42,29,18,5,0,2020-10-23,132,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Nordland,2,19,63,32,38,43,29,18,5,0,2020-10-24,133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nordland,2,19,65,33,41,43,29,18,5,0,2020-10-25,134,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
Nordland,2,19,65,37,44,48,30,18,6,0,2020-10-27,135,0.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,1.0
Oslo (f),56,141,454,544,464,396,187,144,165,0,2020-05-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oslo (f),57,142,455,549,467,396,187,145,165,0,2020-05-16,1,1.0,1.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0
Oslo (f),58,142,455,551,469,396,187,145,165,0,2020-05-18,2,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Oslo (f),58,142,455,551,470,398,188,145,165,0,2020-05-19,3,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
Oslo (f),58,142,455,551,470,398,188,145,165,0,2020-05-20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oslo (f),58,142,465,551,470,400,190,147,166,0,2020-05-22,5,0.0,0.0,10.0,0.0,0.0,2.0,2.0,2.0,1.0
Oslo (f),59,143,469,553,471,400,191,149,166,0,2020-05-24,6,1.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0
Oslo (f),59,144,471,554,471,402,191,149,166,0,2020-05-25,7,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
Oslo (f),61,144,472,556,472,403,191,149,166,0,2020-05-26,8,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
Oslo (f),61,145,474,559,472,405,191,149,166,0,2020-05-27,9,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0
Oslo (f),61,145,475,561,472,405,191,149,166,0,2020-05-28,10,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Oslo (f),61,150,475,561,473,406,191,149,166,0,2020-05-29,11,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Oslo (f),61,150,476,563,473,406,192,149,166,0,2020-05-30,12,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
Oslo (f),61,151,476,563,474,406,192,149,166,0,2020-06-01,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oslo (f),61,151,478,563,475,406,192,149,166,0,2020-06-02,14,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Oslo (f),61,151,479,563,475,407,192,149,166,0,2020-06-03,15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Oslo (f),64,152,483,564,478,411,193,149,166,0,2020-06-04,16,3.0,1.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0
Oslo (f),65,153,488,571,480,411,193,149,166,0,2020-06-05,17,1.0,1.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0
Oslo (f),67,155,493,579,482,415,195,150,167,0,2020-06-07,18,2.0,2.0,5.0,8.0,2.0,4.0,2.0,1.0,1.0
Oslo (f),67,155,493,580,483,416,195,150,167,0,2020-06-08,19,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Oslo (f),68,160,498,580,484,418,196,151,167,0,2020-06-09,20,1.0,5.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0
Oslo (f),69,161,499,582,484,418,196,151,167,0,2020-06-10,21,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Oslo (f),69,162,501,583,489,418,197,152,167,0,2020-06-11,22,0.0,1.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0
Oslo (f),69,165,503,585,489,420,198,152,167,0,2020-06-12,23,0.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0
Oslo (f),71,165,508,588,492,420,198,152,167,0,2020-06-14,24,2.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0
Oslo (f),71,165,509,590,493,421,199,152,167,0,2020-06-15,25,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
Oslo (f),71,165,513,593,493,421,199,152,167,0,2020-06-16,26,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
Oslo (f),71,165,514,594,494,421,201,152,167,0,2020-06-17,27,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
Oslo (f),72,166,519,594,497,423,202,152,172,0,2020-06-18,28,1.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,5.0
Oslo (f),74,167,520,597,498,425,204,152,172,0,2020-06-19,29,2.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0
Oslo (f),74,167,521,598,498,426,204,152,172,0,2020-06-20,30,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Oslo (f),75,168,523,599,500,426,205,152,172,0,2020-06-21,31,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
Oslo (f),75,168,525,600,500,426,205,152,172,0,2020-06-22,32,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Oslo (f),75,168,529,600,500,426,205,152,172,0,2020-06-23,33,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Oslo (f),76,168,529,601,500,427,205,152,174,0,2020-06-24,34,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
Oslo (f),76,168,532,601,500,428,206,152,175,0,2020-06-25,35,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
Oslo (f),76,169,535,603,504,429,208,152,175,0,2020-06-27,36,0.0,1.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0
Oslo (f),76,170,535,603,505,430,208,152,175,0,2020-06-28,37,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Oslo (f),76,173,537,604,505,431,208,153,175,0,2020-06-29,38,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
Oslo (f),76,173,538,604,505,432,208,153,175,0,2020-06-30,39,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
